Direction,District,Garden,Region,Floor,Renovation,Size,Year,Room,Elevator,Hall,Price
27,146,3089,14,14,3,46.0,2006,1,1.0,0.0,198.0
33,80,2658,14,6,0,61.0,1993,2,0.0,1.0,239.0
33,207,389,14,6,2,99.0,2000,2,0.0,1.0,310.0
20,80,2052,14,9,3,91.0,2010,2,1.0,1.0,330.0
33,38,2782,14,10,3,130.0,2014,3,1.0,1.0,950.0
33,38,412,14,23,3,93.0,2012,2,1.0,1.0,445.0
33,146,1200,14,6,3,164.0,2007,4,0.0,2.0,650.0
0,80,2211,14,24,3,84.0,2003,1,1.0,1.0,330.0
33,80,4437,14,6,3,67.0,1996,2,0.0,1.0,298.0
33,146,1989,14,6,2,164.0,1997,5,0.0,2.0,590.0
33,207,2853,14,4,3,170.0,2006,3,0.0,2.0,500.0
30,146,2079,14,6,2,61.0,2001,1,0.0,1.0,240.0
45,80,2211,14,24,2,109.0,2003,2,1.0,1.0,460.0
30,80,2052,14,6,0,44.0,2009,1,0.0,0.0,188.0
33,76,40,14,6,0,83.0,2002,2,0.0,1.0,293.0
33,80,1412,14,6,2,69.0,1980,2,0.0,1.0,229.0
33,207,2053,14,6,3,65.0,2010,1,0.0,1.0,215.0
39,207,2053,14,6,3,85.0,2010,2,0.0,1.0,300.0
4,76,4472,14,7,2,91.0,1996,2,0.0,1.0,305.0
33,207,2053,14,6,1,84.0,2010,2,0.0,1.0,290.0
33,146,1989,14,6,2,93.0,1999,2,0.0,1.0,340.0
33,38,731,14,6,3,86.0,1997,2,0.0,1.0,328.0
30,38,412,14,26,3,88.0,2012,2,1.0,1.0,408.0
33,146,1989,14,6,3,80.0,1998,2,0.0,1.0,320.0
33,80,978,14,24,3,165.0,2017,4,1.0,2.0,1090.0
33,146,1200,14,10,3,95.0,2007,2,1.0,1.0,400.0
33,38,412,14,26,3,91.0,2012,2,1.0,1.0,440.0
33,80,3988,14,21,3,121.0,2015,3,1.0,1.0,560.0
33,207,2053,14,6,3,71.0,2010,2,0.0,1.0,245.0
33,76,2207,14,6,0,60.0,1988,2,0.0,1.0,246.0
33,207,2053,14,6,3,89.0,2010,2,0.0,1.0,310.0
33,76,4140,14,7,0,99.0,2004,2,0.0,1.0,416.0
45,80,2211,14,24,3,120.0,2003,2,1.0,2.0,450.0
33,146,621,14,6,3,98.0,2008,2,0.0,1.0,405.0
20,146,621,14,13,3,132.0,2005,3,1.0,1.0,520.0
33,80,2533,14,6,0,87.0,2000,2,0.0,2.0,300.0
33,207,2544,14,27,2,89.0,2013,3,1.0,1.0,446.5
33,38,2769,14,20,3,148.0,2011,3,1.0,2.0,740.0
33,80,2658,14,6,0,92.0,1996,2,0.0,1.0,348.0
20,76,4140,14,7,3,99.0,2004,2,0.0,1.0,350.0
30,80,3988,14,19,2,97.0,2015,2,1.0,1.0,430.0
33,207,713,14,6,2,55.0,1986,2,0.0,1.0,170.0
33,146,4202,14,6,3,204.0,2006,4,0.0,2.0,650.0
33,146,2205,14,6,2,64.0,1987,2,0.0,1.0,245.0
33,76,4140,14,12,3,123.0,2004,3,1.0,1.0,480.0
33,207,2053,14,6,0,90.0,2010,2,0.0,1.0,310.0
47,38,2769,14,20,0,100.0,2011,2,1.0,2.0,500.0
33,76,118,14,6,2,62.0,1986,2,0.0,1.0,206.0
33,80,1782,14,6,2,120.0,1997,3,0.0,1.0,420.0
33,38,412,14,26,3,91.0,2012,2,1.0,1.0,420.0
0,76,1356,14,6,3,90.0,2007,2,0.0,1.0,317.0
45,80,4437,14,7,0,41.0,1994,1,0.0,1.0,193.0
20,76,4140,14,7,0,101.0,2004,2,0.0,1.0,355.0
33,38,412,14,26,3,91.0,2012,2,1.0,1.0,425.0
33,80,3988,14,20,3,110.0,2016,2,1.0,1.0,470.0
33,207,2053,14,6,3,90.0,2010,2,0.0,1.0,310.0
33,80,2052,14,20,2,64.0,2012,2,1.0,1.0,275.0
33,207,2053,14,6,0,89.0,2010,2,0.0,1.0,305.0
47,146,3089,14,14,0,58.0,2006,1,1.0,1.0,240.0
33,38,412,14,26,3,91.0,2012,2,1.0,1.0,440.0
20,146,400,14,18,0,92.0,2008,2,1.0,1.0,375.0
0,80,2211,14,24,0,117.0,2003,2,1.0,1.0,450.0
33,146,1200,14,14,0,99.0,2007,2,1.0,1.0,399.0
33,207,2546,14,24,3,119.0,2013,3,1.0,1.0,600.0
33,76,4472,14,6,2,87.0,1996,3,0.0,1.0,350.0
33,38,731,14,6,0,97.0,1997,3,0.0,1.0,350.0
33,76,3312,14,6,0,148.0,2006,4,0.0,1.0,540.0
33,80,2212,14,6,3,60.0,1992,2,0.0,1.0,240.0
33,146,2079,14,6,2,112.0,2000,3,0.0,1.0,450.0
33,76,1195,14,5,0,61.0,1970,2,0.0,1.0,228.0
20,146,400,14,18,3,97.0,2008,2,1.0,1.0,405.0
33,146,1989,14,6,0,90.0,1999,2,0.0,1.0,360.0
45,80,2211,14,24,3,117.0,2003,2,1.0,2.0,465.0
33,76,2538,14,6,2,54.0,1983,2,0.0,1.0,216.0
33,80,3988,14,21,3,121.0,2016,3,1.0,1.0,565.0
33,207,2053,14,6,0,70.0,2010,2,0.0,1.0,248.0
30,80,1782,14,6,2,60.0,1990,2,0.0,1.0,222.0
33,80,2212,14,6,2,54.0,1992,2,0.0,1.0,215.0
30,76,4472,14,6,2,48.0,1996,1,0.0,1.0,195.0
33,76,4140,14,12,0,113.0,2004,3,1.0,2.0,450.0
33,207,389,14,6,2,89.0,2003,2,0.0,1.0,310.0
33,80,2533,14,6,0,83.0,2000,2,0.0,1.0,292.0
50,38,2769,14,20,0,99.0,2011,2,1.0,1.0,478.0
30,38,731,14,6,3,72.0,1997,2,0.0,1.0,300.0
33,38,2782,14,10,3,212.0,2014,4,1.0,2.0,1100.0
33,38,731,14,6,3,92.0,1997,3,0.0,1.0,341.0
33,146,1200,14,6,0,90.0,2005,2,0.0,1.0,375.0
30,207,2546,14,24,2,83.0,2013,2,1.0,1.0,380.0
30,207,2544,14,24,2,83.0,2013,2,1.0,1.0,386.0
33,80,2533,14,6,0,82.0,2000,2,0.0,1.0,289.0
33,38,732,14,11,2,117.0,2002,2,1.0,1.0,447.5
30,80,2052,14,20,3,62.0,2012,2,1.0,1.0,245.0
33,207,387,14,6,2,76.0,2001,2,0.0,1.0,260.0
33,80,3691,14,8,3,139.0,2015,3,1.0,2.0,837.0
8,76,1195,14,5,0,69.0,1970,2,0.0,1.0,249.0
33,38,731,14,6,0,79.0,1997,2,0.0,1.0,303.0
33,146,1989,14,7,3,82.0,1999,2,0.0,1.0,290.0
33,38,2782,14,10,3,129.0,2014,3,1.0,2.0,674.0
6,146,2079,14,6,2,72.0,2000,2,0.0,1.0,275.0
47,146,3089,14,6,3,52.0,2005,1,0.0,1.0,222.0
33,207,2579,14,6,1,135.0,2016,3,1.0,2.0,670.0
33,146,4202,14,6,1,203.0,2006,4,0.0,2.0,580.0
30,80,2052,14,6,2,67.0,2011,2,0.0,1.0,269.0
47,207,388,14,6,2,73.0,2000,2,0.0,1.0,265.0
30,80,2211,14,24,2,92.0,2003,2,1.0,1.0,360.0
47,80,2210,14,6,0,48.0,1987,2,0.0,1.0,220.0
33,80,1782,14,6,2,113.0,1996,2,0.0,1.0,385.0
37,76,3312,14,12,3,89.0,2011,2,1.0,1.0,367.9
30,80,1412,14,18,2,58.0,1988,2,1.0,1.0,215.0
33,146,4202,14,6,0,131.0,2006,3,0.0,1.0,522.0
6,146,3089,14,14,0,42.0,2006,1,1.0,0.0,213.0
33,80,2209,14,6,3,87.0,1995,2,0.0,1.0,325.0
20,146,3089,14,14,2,72.0,2006,2,1.0,1.0,300.0
33,76,3312,14,6,3,99.0,2005,2,0.0,1.0,406.0
27,80,2211,14,24,2,84.0,2003,1,1.0,1.0,330.0
33,80,2533,14,6,2,74.0,2000,2,0.0,1.0,260.0
30,207,2544,14,27,3,85.0,2013,2,1.0,1.0,410.0
20,146,3147,14,6,3,72.0,1995,2,0.0,1.0,274.0
20,76,762,14,6,3,91.0,1980,2,0.0,2.0,330.0
33,146,1989,14,7,2,150.0,1999,3,0.0,2.0,550.0
30,38,412,14,9,3,83.0,2012,2,1.0,1.0,420.0
33,80,3988,14,21,1,131.0,2015,3,1.0,2.0,659.0
8,80,3691,14,7,0,140.0,2015,3,1.0,2.0,750.0
30,80,4136,14,27,2,90.0,2015,2,1.0,1.0,407.0
20,38,2782,14,10,3,95.0,2012,2,1.0,1.0,479.0
30,80,4136,14,27,3,87.0,2015,2,1.0,1.0,388.0
33,80,3988,14,21,1,130.0,2015,3,1.0,1.0,560.0
50,146,3568,14,6,2,93.0,2002,2,0.0,1.0,340.0
33,207,258,14,5,0,57.0,1986,2,0.0,1.0,115.0
6,80,2211,14,24,0,80.0,2001,1,1.0,1.0,298.0
33,80,2212,14,6,2,61.0,1993,2,0.0,1.0,252.0
33,207,2053,14,6,3,65.0,2010,1,0.0,1.0,225.0
45,80,2211,14,24,3,84.0,2003,1,1.0,1.0,330.0
33,76,3312,14,6,0,66.0,2006,1,0.0,1.0,290.0
0,146,621,14,13,2,80.0,2005,1,1.0,1.0,330.0
33,80,4437,14,6,3,69.0,2000,2,0.0,1.0,308.0
45,76,4472,14,7,2,61.0,1996,1,0.0,1.0,210.0
33,76,2208,14,6,2,76.0,1999,2,0.0,0.0,300.0
27,146,3089,14,14,2,46.0,2006,1,1.0,0.0,208.0
33,146,621,14,6,2,158.0,2008,3,0.0,2.0,480.0
33,207,2579,14,6,1,135.0,2016,3,1.0,1.0,649.0
0,146,621,14,13,2,80.0,2005,1,1.0,1.0,308.0
8,80,1412,14,18,3,69.0,1980,3,1.0,1.0,277.0
8,146,2079,14,5,3,132.0,2000,3,0.0,2.0,539.0
33,76,1231,14,6,2,81.0,1986,2,0.0,1.0,283.0
45,80,2052,14,6,3,59.0,2010,2,0.0,1.0,255.0
33,76,3312,14,6,3,160.0,2006,4,0.0,2.0,625.0
30,146,4137,14,6,3,58.0,1992,2,0.0,1.0,229.0
33,146,1200,14,6,3,98.0,2007,2,0.0,1.0,400.0
33,38,2782,14,10,3,111.0,2014,2,1.0,1.0,580.0
33,76,4140,14,7,3,68.0,2004,2,0.0,1.0,285.0
33,207,4139,14,6,2,69.0,1992,2,0.0,1.0,176.0
30,207,2546,14,21,3,88.0,2013,3,1.0,1.0,408.0
33,38,733,14,6,2,103.0,2002,3,0.0,1.0,434.0
33,76,3312,14,6,3,144.0,2006,4,0.0,2.0,550.0
33,146,1200,14,6,0,135.0,2007,3,0.0,1.0,569.0
6,207,2545,14,26,3,89.0,2013,3,1.0,1.0,439.0
33,80,2212,14,6,0,60.0,1992,2,0.0,1.0,250.0
33,146,400,14,18,0,156.0,2008,4,1.0,1.0,672.0
33,146,621,14,14,2,99.0,2005,2,1.0,2.0,390.0
30,207,2544,14,27,2,85.0,2013,2,1.0,1.0,393.0
20,38,2782,14,6,0,116.0,2014,3,1.0,1.0,590.0
33,207,2053,14,6,3,88.0,2010,2,0.0,1.0,282.0
33,80,1782,14,6,0,128.0,1996,3,0.0,1.0,420.0
33,207,389,14,6,3,93.0,2000,2,0.0,1.0,280.0
33,76,2538,14,6,0,64.0,1995,2,0.0,1.0,251.0
33,80,4437,14,6,0,54.0,1988,2,0.0,1.0,243.0
33,76,4140,14,6,3,119.0,2003,3,0.0,1.0,400.0
50,76,3312,14,12,3,89.0,2011,2,1.0,1.0,364.0
0,80,2211,14,24,3,106.0,2003,2,1.0,1.0,430.0
33,207,713,14,6,3,47.0,1975,1,0.0,1.0,153.0
33,146,1989,14,7,3,67.0,1999,1,0.0,1.0,238.0
33,80,4437,14,6,2,57.0,1996,2,0.0,1.0,235.0
33,146,4137,14,6,3,64.0,1990,2,0.0,1.0,240.0
33,80,2052,14,19,2,64.0,2012,2,1.0,1.0,245.0
33,80,2052,14,19,2,64.0,2012,2,1.0,1.0,245.0
33,80,2052,14,19,2,64.0,2012,2,1.0,1.0,245.0
33,80,2052,14,19,2,64.0,2012,2,1.0,1.0,245.0
33,80,2052,14,19,2,64.0,2012,2,1.0,1.0,245.0
33,80,2052,14,19,2,64.0,2012,2,1.0,1.0,245.0
33,80,2052,14,19,2,64.0,2012,2,1.0,1.0,245.0
33,80,2052,14,19,2,64.0,2012,2,1.0,1.0,245.0
30,207,2545,14,28,3,85.0,2013,2,1.0,1.0,386.0
33,38,2782,14,10,3,248.0,2012,5,1.0,3.0,1180.0
33,146,621,14,6,3,108.0,2003,3,0.0,1.0,430.0
30,207,2545,14,28,3,85.0,2013,2,1.0,1.0,359.0
33,146,1200,14,6,2,90.0,2004,2,0.0,1.0,375.0
33,76,3312,14,6,3,90.0,2003,2,0.0,1.0,350.0
33,76,3312,14,6,2,90.0,2003,2,0.0,1.0,360.0
20,146,621,14,13,2,109.0,2005,2,1.0,1.0,429.0
33,146,3567,14,6,3,106.0,2002,3,0.0,1.0,260.0
33,76,1355,14,6,2,115.0,2002,3,0.0,2.0,395.0
33,207,1347,14,6,2,68.0,1990,2,0.0,1.0,260.0
33,146,1200,14,6,3,90.0,2004,2,0.0,1.0,360.0
33,80,1782,14,6,2,127.0,1995,3,0.0,1.0,460.0
33,207,2053,14,6,2,84.0,2010,2,0.0,1.0,285.0
33,80,1371,14,6,2,79.0,1997,2,0.0,1.0,290.0
30,80,2052,14,6,0,48.0,2009,1,0.0,0.0,189.0
33,80,4437,14,6,2,63.0,2005,2,0.0,1.0,280.0
20,80,2052,14,9,2,92.0,2010,2,1.0,1.0,350.0
33,76,117,14,6,3,81.0,2003,2,0.0,1.0,295.0
45,80,4437,14,6,3,98.0,2000,3,0.0,1.0,410.0
30,80,2052,14,21,2,60.0,2012,2,1.0,1.0,240.0
33,146,4137,14,6,2,61.0,1990,2,0.0,1.0,222.0
33,76,1354,14,6,1,53.0,1980,2,0.0,1.0,188.0
33,80,3988,14,20,1,81.0,2016,1,1.0,1.0,320.0
30,80,3988,14,21,3,92.0,2015,2,1.0,1.0,390.0
20,38,2782,14,6,3,117.0,2014,3,1.0,1.0,550.0
20,146,621,14,11,3,77.0,2005,2,1.0,1.0,316.0
30,146,4137,14,6,3,58.0,1989,2,0.0,2.0,280.0
30,146,400,14,16,2,83.0,2008,2,1.0,1.0,360.0
33,146,1200,14,6,3,98.0,2007,2,0.0,1.0,413.0
33,80,2209,14,6,2,95.0,1995,3,0.0,1.0,340.0
33,207,2053,14,6,0,86.0,2010,2,0.0,1.0,303.0
22,76,2204,14,6,2,91.0,1994,2,0.0,1.0,340.0
33,38,412,14,11,3,144.0,2012,4,1.0,2.0,720.0
33,76,4140,14,6,3,88.0,2003,2,0.0,1.0,336.0
0,80,2211,14,24,3,80.0,2003,1,1.0,1.0,320.0
33,207,2053,14,6,3,90.0,2010,2,0.0,1.0,310.0
33,146,1989,14,6,2,82.0,1999,2,0.0,1.0,305.0
33,207,387,14,4,2,88.0,2003,2,0.0,1.0,290.0
33,146,2079,14,6,2,91.0,2000,3,0.0,1.0,350.0
39,80,1782,14,6,2,115.0,1996,3,0.0,1.0,395.0
33,207,2053,14,6,3,88.0,2010,2,0.0,1.0,310.0
33,76,4140,14,7,2,68.0,2004,1,0.0,1.0,240.0
20,80,4437,14,7,0,75.0,1994,2,0.0,1.0,290.0
33,146,2079,14,6,0,93.0,2000,3,0.0,1.0,370.0
33,76,117,14,6,2,77.0,2003,2,0.0,1.0,190.0
33,146,2079,14,6,2,80.0,2000,2,0.0,1.0,318.0
20,76,4140,14,7,0,99.0,2004,2,0.0,1.0,380.0
30,146,3568,14,6,2,73.0,1999,2,0.0,2.0,270.0
33,76,3312,14,6,3,98.0,2003,2,0.0,1.0,380.0
6,80,2211,14,24,3,168.0,2003,3,1.0,2.0,550.0
33,207,2544,14,24,2,119.0,2013,3,1.0,2.0,560.0
37,146,3089,14,14,3,93.0,2006,2,1.0,1.0,390.0
30,207,2546,14,24,3,83.0,2013,2,1.0,1.0,384.0
33,207,2545,14,28,1,89.0,2013,3,1.0,1.0,430.0
30,207,2544,14,27,3,85.0,2013,2,1.0,1.0,390.0
33,207,2544,14,27,3,119.0,2013,3,1.0,2.0,548.0
33,80,2052,14,19,2,64.0,2012,2,1.0,1.0,245.0
33,80,2052,14,19,2,64.0,2012,2,1.0,1.0,245.0
33,80,2052,14,19,2,64.0,2012,2,1.0,1.0,245.0
33,80,2052,14,19,2,64.0,2012,2,1.0,1.0,245.0
33,80,2052,14,19,2,64.0,2012,2,1.0,1.0,245.0
33,80,2052,14,19,2,64.0,2012,2,1.0,1.0,245.0
33,80,2052,14,19,2,64.0,2012,2,1.0,1.0,245.0
33,80,2052,14,19,2,64.0,2012,2,1.0,1.0,245.0
30,146,3568,14,6,2,74.0,2000,2,0.0,1.0,215.0
33,146,3568,14,6,3,84.0,1996,2,0.0,1.0,320.0
33,76,1357,14,6,3,87.0,2005,2,0.0,1.0,306.0
33,38,731,14,6,2,72.0,1997,2,0.0,1.0,302.0
33,80,2209,14,6,0,148.0,1995,4,0.0,2.0,406.0
33,207,2053,14,6,2,84.0,2010,2,0.0,1.0,285.0
33,80,2212,14,6,2,54.0,1993,2,0.0,1.0,210.0
30,38,412,14,23,3,87.0,2012,2,1.0,1.0,418.0
33,38,412,14,11,3,139.0,2012,3,1.0,2.0,650.0
33,207,2053,14,6,2,88.0,2010,2,0.0,1.0,308.0
33,80,2212,14,6,2,59.0,1992,2,0.0,1.0,229.0
33,80,3988,14,20,1,160.0,2016,3,1.0,2.0,640.0
30,80,3988,14,21,3,92.0,2015,2,1.0,1.0,398.0
33,80,3988,14,21,1,140.0,2015,3,1.0,2.0,600.0
33,80,1412,14,5,1,63.0,1970,3,0.0,1.0,210.0
20,80,2209,14,6,0,104.0,1993,2,0.0,1.0,328.0
33,146,3089,14,16,3,166.0,2005,3,1.0,1.0,620.0
33,76,4140,14,12,2,146.0,2004,3,1.0,2.0,585.0
33,146,1989,14,6,1,151.0,1998,5,0.0,2.0,580.0
33,76,4472,14,6,2,63.0,1996,2,0.0,1.0,240.0
33,146,1200,14,6,2,89.0,2004,2,0.0,1.0,375.0
33,76,1355,14,6,2,79.0,2002,2,0.0,1.0,310.0
33,207,389,14,6,2,89.0,2003,2,0.0,1.0,321.0
33,146,3148,14,6,3,92.0,1997,2,0.0,1.0,370.0
20,80,2052,14,9,2,91.0,2010,2,1.0,2.0,420.0
33,76,4472,14,6,2,103.0,2005,2,0.0,1.0,420.0
33,76,1194,14,6,0,68.0,1990,3,0.0,1.0,255.0
0,80,2212,14,6,0,48.0,1990,1,0.0,1.0,218.8
50,80,2211,14,24,3,168.0,2003,4,1.0,1.0,620.0
33,76,117,14,6,3,82.0,2003,2,0.0,1.0,296.0
33,146,4137,14,6,2,60.0,1989,2,0.0,1.0,262.0
33,207,389,14,6,3,104.0,2003,2,0.0,1.0,355.0
8,207,2838,14,6,0,73.0,1997,2,0.0,1.0,220.0
30,146,621,14,14,2,94.0,2005,2,1.0,1.0,370.0
6,207,2545,14,23,3,89.0,2013,3,1.0,1.0,411.0
20,207,1055,14,6,1,57.0,1994,2,0.0,1.0,200.0
33,207,3149,14,5,3,87.0,2003,2,0.0,1.0,297.0
33,80,3692,14,8,3,123.0,2015,3,1.0,2.0,679.0
33,80,2212,14,6,3,56.0,1992,2,0.0,1.0,252.0
33,76,3312,14,6,2,117.0,2005,3,0.0,1.0,480.0
6,146,2079,14,6,0,101.0,2000,2,0.0,1.0,400.0
33,207,2053,14,6,3,86.0,2010,2,0.0,1.0,295.0
30,80,2052,14,6,2,67.0,2011,2,0.0,1.0,269.0
33,207,713,14,6,2,57.0,1980,2,0.0,1.0,183.0
33,146,621,14,6,3,108.0,2004,3,0.0,1.0,440.0
33,146,1989,14,6,3,158.0,1999,3,0.0,2.0,499.0
33,80,1782,14,6,0,64.0,1990,2,0.0,1.0,240.0
37,80,2052,14,11,2,47.0,2010,1,1.0,1.0,220.0
33,76,1195,14,6,1,65.0,1980,3,0.0,1.0,238.0
33,76,3312,14,4,3,166.0,2006,3,0.0,2.0,660.0
33,76,4140,14,12,3,121.0,2004,2,1.0,2.0,508.0
33,207,2544,14,27,3,119.0,2013,3,1.0,2.0,549.0
30,207,2546,14,22,2,86.0,2013,2,1.0,1.0,380.0
33,207,2544,14,24,3,119.0,2013,3,1.0,1.0,549.0
8,76,1354,14,6,2,61.0,1980,2,0.0,1.0,216.0
33,146,1200,14,6,2,122.0,2004,3,0.0,1.0,516.0
33,146,1200,14,6,3,135.0,2007,3,0.0,1.0,546.0
33,38,412,14,26,3,91.0,2012,2,1.0,2.0,399.0
33,80,3988,14,21,2,121.0,2015,3,1.0,1.0,550.0
33,38,412,14,26,0,91.0,2012,2,1.0,1.0,425.0
33,146,4202,14,6,3,165.0,2006,3,0.0,3.0,550.0
33,146,2079,14,6,2,80.0,2000,2,0.0,1.0,328.0
33,80,4437,14,6,0,54.0,1980,2,0.0,1.0,205.0
33,146,1989,14,6,3,89.0,1998,2,0.0,2.0,330.0
39,146,4202,14,15,3,149.0,2006,4,1.0,1.0,600.0
4,80,2211,14,24,3,106.0,2003,2,1.0,1.0,380.0
30,146,4137,14,6,2,46.0,1990,1,0.0,1.0,205.0
33,207,387,14,4,2,88.0,2003,2,0.0,1.0,280.0
20,76,1231,14,6,2,67.0,1986,2,0.0,1.0,236.0
33,207,713,14,6,3,53.0,1981,2,0.0,1.0,170.0
8,146,621,14,14,3,114.0,2005,3,1.0,2.0,465.0
6,146,3568,14,6,2,67.0,1996,2,0.0,1.0,240.0
30,76,118,14,5,2,50.0,1979,2,0.0,1.0,180.0
33,80,3988,14,19,1,220.0,2015,4,1.0,2.0,825.0
33,146,2391,14,6,2,57.0,1993,2,0.0,1.0,230.0
20,146,3089,14,6,3,88.0,2005,2,0.0,1.0,380.0
33,146,1989,14,6,3,152.0,1998,4,0.0,2.0,560.0
33,146,621,14,14,3,99.0,2005,2,1.0,1.0,388.0
31,80,2211,14,24,3,143.0,2003,3,1.0,1.0,445.0
33,146,400,14,12,3,131.0,2008,3,1.0,1.0,560.0
33,76,4140,14,11,0,114.0,2004,2,1.0,2.0,400.0
20,146,621,14,13,2,117.0,2005,2,1.0,1.0,430.0
33,146,4202,14,6,3,206.0,2006,4,0.0,2.0,610.0
33,146,3568,14,6,2,54.0,1995,1,0.0,1.0,210.0
33,146,400,14,6,2,84.0,2003,2,0.0,2.0,360.0
33,80,4437,14,6,2,91.0,2005,2,0.0,1.0,408.0
30,146,1200,14,10,3,86.0,2007,2,1.0,1.0,355.0
20,76,4472,14,6,3,86.0,1996,2,0.0,1.0,300.0
39,207,387,14,6,2,86.0,2003,2,0.0,1.0,298.0
30,80,2211,14,24,3,95.0,2003,2,1.0,1.0,415.0
30,207,2546,14,24,1,83.0,2013,2,1.0,1.0,380.0
33,76,3312,14,6,3,139.0,2006,3,0.0,2.0,570.0
27,80,2211,14,24,3,82.0,2003,1,1.0,1.0,300.0
33,146,400,14,18,3,122.0,2008,3,1.0,2.0,498.0
33,146,1989,14,6,2,97.0,1999,3,0.0,1.0,380.0
33,146,1200,14,6,2,89.0,2004,2,0.0,1.0,348.0
33,80,2209,14,6,2,81.0,1995,2,0.0,1.0,295.0
39,146,2205,14,6,2,60.0,1988,2,0.0,1.0,230.0
33,146,4202,14,16,2,212.0,2006,5,1.0,2.0,870.0
20,146,2079,14,6,2,80.0,2000,2,0.0,1.0,298.0
33,76,117,14,6,3,82.0,2003,2,0.0,1.0,290.0
33,146,1200,14,10,3,95.0,2007,2,1.0,2.0,390.0
30,207,2546,14,22,1,86.0,2013,2,1.0,1.0,385.0
30,38,412,14,23,3,87.0,2012,2,1.0,1.0,389.0
33,146,400,14,18,3,114.0,2008,3,1.0,1.0,485.0
27,146,3089,14,14,3,51.0,2006,1,1.0,0.0,233.0
33,76,4140,14,7,3,99.0,2004,2,0.0,1.0,400.0
20,146,621,14,13,3,109.0,2005,2,1.0,1.0,399.0
33,146,4137,14,6,2,63.0,1991,2,0.0,1.0,246.0
30,146,4137,14,6,3,63.0,1990,2,0.0,1.0,230.0
33,146,1200,14,6,3,122.0,2004,3,0.0,2.0,510.0
33,80,4437,14,7,1,56.0,1994,2,0.0,1.0,249.0
33,80,2212,14,6,3,60.0,1993,2,0.0,1.0,235.0
30,76,1191,14,6,2,64.0,1985,2,0.0,1.0,249.0
20,146,2841,14,6,0,70.0,1994,2,0.0,1.0,262.0
33,76,762,14,5,2,52.0,1993,2,0.0,1.0,205.0
8,146,1989,14,6,2,101.0,1998,3,0.0,1.0,395.0
27,80,2211,14,24,2,84.0,2003,1,1.0,1.0,330.0
33,76,1194,14,6,0,54.0,1990,2,0.0,1.0,246.0
20,207,4139,14,6,2,63.0,1990,2,0.0,1.0,200.0
33,146,4137,14,6,2,76.0,1990,3,0.0,1.0,342.0
33,80,1782,14,6,2,64.0,1990,2,0.0,1.0,238.0
33,80,2212,14,6,2,49.0,1993,2,0.0,1.0,190.0
33,146,4202,14,6,3,167.0,2006,3,0.0,2.0,550.0
17,146,2079,14,6,2,72.0,2000,2,0.0,1.0,280.0
20,146,3089,14,16,3,89.0,2005,2,1.0,1.0,355.0
30,146,3089,14,14,2,45.0,2006,1,1.0,0.0,216.0
4,146,3089,14,16,2,87.0,2005,2,1.0,1.0,360.0
33,207,387,14,6,2,76.0,2001,2,0.0,1.0,265.0
33,207,2053,14,6,3,81.0,2010,2,0.0,1.0,270.0
33,80,2533,14,6,2,137.0,2000,4,0.0,2.0,480.0
33,146,1200,14,6,3,191.0,2007,5,0.0,2.0,630.0
33,207,2053,14,6,2,98.0,2010,3,0.0,1.0,320.0
33,76,1194,14,6,2,63.0,1990,2,0.0,1.0,245.0
6,146,2638,14,14,2,83.0,2006,2,1.0,1.0,310.0
20,146,621,14,13,0,132.0,2005,3,1.0,1.0,520.0
20,80,2533,14,6,2,87.0,2000,2,0.0,2.0,298.0
33,38,2782,14,10,3,128.0,2014,3,1.0,1.0,640.0
33,80,1412,14,5,2,49.0,1986,2,0.0,1.0,218.0
30,207,2546,14,24,1,83.0,2013,2,1.0,1.0,378.0
33,80,2212,14,6,2,55.0,1992,2,0.0,1.0,200.0
33,80,2052,14,6,3,78.0,2009,2,0.0,1.0,310.0
33,80,2052,14,11,2,74.0,2010,2,1.0,1.0,284.0
33,146,3568,14,6,3,68.0,1997,2,0.0,1.0,261.0
33,80,2658,14,6,0,57.0,1993,2,0.0,1.0,245.0
33,146,1989,14,6,2,101.0,1998,3,0.0,1.0,390.0
33,146,3089,14,16,3,122.0,2005,3,1.0,2.0,513.0
33,80,2052,14,6,2,79.0,2009,2,0.0,1.0,295.0
33,146,1100,14,5,2,57.0,1981,2,0.0,1.0,210.0
4,146,4202,14,16,2,89.0,2006,3,1.0,1.0,385.0
30,207,2544,14,27,3,85.0,2013,2,1.0,1.0,378.0
33,76,3312,14,6,3,91.0,2003,2,0.0,1.0,376.5
33,80,2658,14,6,2,62.0,1995,2,0.0,1.0,236.0
50,80,1412,14,16,2,75.0,1980,3,1.0,1.0,265.0
27,76,4140,14,12,2,48.0,2004,1,1.0,0.0,203.0
30,146,3568,14,6,3,77.0,2001,2,0.0,1.0,302.0
30,38,412,14,26,0,88.0,2012,2,1.0,1.0,410.0
33,38,731,14,6,2,100.0,1997,3,0.0,1.0,350.0
30,146,4202,14,16,3,90.0,2006,2,1.0,1.0,366.0
33,207,2053,14,6,3,70.0,2010,2,0.0,1.0,248.0
33,146,2079,14,6,2,98.0,2001,3,0.0,1.0,400.0
30,207,2545,14,28,2,85.0,2013,2,1.0,1.0,340.0
50,146,4202,14,6,2,87.0,2006,2,0.0,1.0,365.0
37,146,3292,14,6,3,65.0,2003,2,0.0,1.0,275.0
33,146,1989,14,6,0,97.0,1999,3,0.0,1.0,365.0
